date,open,high,low,close,volume
2026-04-17 14:46:00+05:30,56584.75,56601.1,56578.1,56591.75,0
2026-04-17 14:47:00+05:30,56595.0,56596.0,56558.85,56562.45,0
2026-04-17 14:48:00+05:30,56563.9,56580.45,56559.7,56572.75,0
2026-04-17 14:49:00+05:30,56569.5,56604.25,56569.5,56593.15,0
2026-04-17 14:50:00+05:30,56590.6,56601.2,56584.3,56597.75,0
2026-04-17 14:51:00+05:30,56596.4,56628.7,56596.4,56615.55,0
2026-04-17 14:52:00+05:30,56614.3,56618.15,56578.95,56583.8,0
2026-04-17 14:53:00+05:30,56584.45,56601.55,56581.5,56589.15,0
2026-04-17 14:54:00+05:30,56592.45,56593.6,56571.95,56578.75,0
2026-04-17 14:55:00+05:30,56573.2,56584.05,56570.65,56580.4,0
2026-04-17 14:56:00+05:30,56578.9,56590.1,56563.3,56566.3,0
2026-04-17 14:57:00+05:30,56571.15,56573.7,56543.9,56565.5,0
2026-04-17 14:58:00+05:30,56564.05,56571.85,56544.0,56553.35,0
2026-04-17 14:59:00+05:30,56555.7,56566.95,56539.9,56549.3,0
2026-04-17 15:00:00+05:30,56554.4,56581.2,56495.3,56515.4,0
2026-04-17 15:01:00+05:30,56515.4,56547.75,56508.3,56521.75,0
2026-04-17 15:02:00+05:30,56521.75,56543.95,56512.0,56527.8,0
2026-04-17 15:03:00+05:30,56527.8,56574.2,56521.9,56557.3,0
2026-04-17 15:04:00+05:30,56557.3,56572.2,56551.35,56572.2,0
2026-04-17 15:05:00+05:30,56572.2,56590.25,56565.65,56590.25,0
2026-04-17 15:06:00+05:30,56590.25,56609.25,56580.8,56582.05,0
2026-04-17 15:07:00+05:30,56582.05,56590.05,56573.2,56584.4,0
2026-04-17 15:08:00+05:30,56584.4,56588.1,56560.85,56585.5,0
2026-04-17 15:09:00+05:30,56585.5,56594.1,56574.6,56580.75,0
2026-04-17 15:10:00+05:30,56580.75,56580.75,56568.05,56572.95,0
2026-04-17 15:11:00+05:30,56572.95,56588.95,56567.8,56582.9,0
2026-04-17 15:12:00+05:30,56582.9,56588.4,56572.95,56584.15,0
2026-04-17 15:13:00+05:30,56584.15,56587.8,56569.8,56574.9,0
2026-04-17 15:14:00+05:30,56574.9,56583.75,56568.65,56570.3,0
2026-04-17 15:15:00+05:30,56570.3,56572.75,56558.2,56564.75,0
2026-04-17 15:16:00+05:30,56564.75,56587.6,56557.55,56582.9,0
2026-04-17 15:17:00+05:30,56582.9,56597.2,56578.05,56589.5,0
2026-04-17 15:18:00+05:30,56589.5,56599.65,56573.55,56591.25,0
2026-04-17 15:19:00+05:30,56591.25,56604.05,56583.9,56585.95,0
2026-04-17 15:20:00+05:30,56585.95,56589.85,56559.9,56567.3,0
2026-04-17 15:21:00+05:30,56567.3,56572.95,56545.4,56547.0,0
2026-04-17 15:22:00+05:30,56547.0,56576.9,56545.15,56565.1,0
2026-04-17 15:23:00+05:30,56565.1,56570.1,56555.9,56567.35,0
2026-04-17 15:24:00+05:30,56567.35,56574.25,56555.3,56563.25,0
2026-04-17 15:25:00+05:30,56563.25,56570.6,56541.55,56564.2,0
2026-04-17 15:26:00+05:30,56564.2,56566.3,56550.85,56561.5,0
2026-04-17 15:27:00+05:30,56561.5,56566.75,56555.45,56566.05,0
2026-04-17 15:28:00+05:30,56566.05,56574.0,56557.75,56568.95,0
2026-04-17 15:29:00+05:30,56568.95,56625.6,56563.35,56625.6,0
2026-04-20 09:15:00+05:30,56704.05,56825.35,56400.7,56455.8,0
2026-04-20 09:16:00+05:30,56466.8,56550.2,56356.55,56452.8,0
2026-04-20 09:17:00+05:30,56456.95,56578.45,56397.55,56569.85,0
2026-04-20 09:18:00+05:30,56571.8,56585.35,56494.8,56544.95,0
2026-04-20 09:19:00+05:30,56538.1,56647.6,56521.5,56646.0,0
2026-04-20 09:20:00+05:30,56654.2,56754.45,56654.2,56742.85,0
2026-04-20 09:21:00+05:30,56731.1,56761.0,56708.25,56754.05,0
2026-04-20 09:22:00+05:30,56756.15,56805.7,56742.15,56803.4,0
2026-04-20 09:23:00+05:30,56800.45,56862.65,56800.05,56836.85,0
2026-04-20 09:24:00+05:30,56835.45,56867.55,56818.05,56843.55,0
2026-04-20 09:25:00+05:30,56843.2,56879.55,56819.7,56869.2,0
2026-04-20 09:26:00+05:30,56869.9,56883.15,56825.65,56831.5,0
2026-04-20 09:27:00+05:30,56832.35,56859.2,56828.3,56856.45,0
2026-04-20 09:28:00+05:30,56858.75,56909.5,56858.75,56880.2,0
2026-04-20 09:29:00+05:30,56880.95,56890.75,56850.45,56857.6,0
2026-04-20 09:30:00+05:30,56860.75,56869.6,56824.15,56828.8,0
2026-04-20 09:31:00+05:30,56808.55,56824.3,56796.35,56808.1,0
2026-04-20 09:32:00+05:30,56809.1,56812.95,56713.5,56746.2,0
2026-04-20 09:33:00+05:30,56744.45,56825.25,56740.05,56816.4,0
2026-04-20 09:34:00+05:30,56814.75,56821.05,56756.85,56790.45,0
2026-04-20 09:35:00+05:30,56793.9,56833.9,56772.25,56824.25,0
2026-04-20 09:36:00+05:30,56827.0,56835.35,56799.3,56821.35,0
2026-04-20 09:37:00+05:30,56822.2,56847.1,56804.85,56823.75,0
2026-04-20 09:38:00+05:30,56828.05,56840.35,56755.65,56763.2,0
2026-04-20 09:39:00+05:30,56759.75,56809.9,56757.9,56793.65,0
2026-04-20 09:40:00+05:30,56794.05,56822.0,56792.2,56822.0,0
2026-04-20 09:41:00+05:30,56818.65,56844.0,56778.85,56781.8,0
2026-04-20 09:42:00+05:30,56783.55,56800.85,56737.9,56742.15,0
2026-04-20 09:43:00+05:30,56743.45,56748.55,56698.6,56698.65,0
2026-04-20 09:44:00+05:30,56697.2,56700.3,56629.85,56647.55,0
2026-04-20 09:45:00+05:30,56647.95,56680.55,56644.35,56657.4,0
2026-04-20 09:46:00+05:30,56654.95,56668.9,56644.5,56649.05,0
2026-04-20 09:47:00+05:30,56648.4,56648.45,56599.85,56609.2,0
2026-04-20 09:48:00+05:30,56610.85,56627.65,56601.55,56607.35,0
2026-04-20 09:49:00+05:30,56604.0,56655.85,56604.0,56644.65,0
2026-04-20 09:50:00+05:30,56646.25,56647.2,56624.9,56626.1,0
2026-04-20 09:51:00+05:30,56625.8,56656.6,56622.85,56646.5,0
2026-04-20 09:52:00+05:30,56648.25,56681.85,56644.25,56673.75,0
2026-04-20 09:53:00+05:30,56675.55,56723.8,56669.6,56708.05,0
2026-04-20 09:54:00+05:30,56706.5,56769.2,56706.5,56769.2,0
2026-04-20 09:55:00+05:30,56765.5,56772.05,56736.1,56770.45,0
2026-04-20 09:56:00+05:30,56771.7,56771.9,56708.45,56716.85,0
2026-04-20 09:57:00+05:30,56717.25,56733.3,56701.15,56705.25,0
2026-04-20 09:58:00+05:30,56703.85,56711.65,56680.1,56685.4,0
2026-04-20 09:59:00+05:30,56685.95,56717.4,56684.25,56705.4,0
2026-04-20 10:00:00+05:30,56710.75,56713.0,56686.45,56701.45,0
2026-04-20 10:01:00+05:30,56701.1,56718.65,56690.25,56690.25,0
2026-04-20 10:02:00+05:30,56693.85,56755.7,56685.25,56754.5,0
2026-04-20 10:03:00+05:30,56755.65,56819.3,56752.65,56800.3,0
2026-04-20 10:04:00+05:30,56805.15,56809.35,56760.9,56797.85,0
2026-04-20 10:05:00+05:30,56799.9,56823.1,56797.9,56822.05,0
2026-04-20 10:06:00+05:30,56820.0,56821.15,56791.65,56801.2,0
2026-04-20 10:07:00+05:30,56800.4,56839.9,56800.4,56833.1,0
2026-04-20 10:08:00+05:30,56829.4,56854.85,56826.95,56829.3,0
2026-04-20 10:09:00+05:30,56831.2,56850.65,56831.2,56842.5,0
2026-04-20 10:10:00+05:30,56848.55,56852.8,56822.9,56839.9,0
2026-04-20 10:11:00+05:30,56837.5,56847.1,56829.0,56840.65,0
2026-04-20 10:12:00+05:30,56842.65,56845.85,56761.75,56764.0,0
2026-04-20 10:13:00+05:30,56768.45,56787.5,56767.25,56782.85,0
2026-04-20 10:14:00+05:30,56780.75,56829.1,56777.4,56823.65,0
2026-04-20 10:15:00+05:30,56820.95,56843.8,56799.95,56841.6,0
2026-04-20 10:16:00+05:30,56838.8,56852.05,56828.8,56846.7,0
2026-04-20 10:17:00+05:30,56847.35,56875.7,56842.25,56863.55,0
2026-04-20 10:18:00+05:30,56866.85,56873.05,56834.9,56845.4,0
2026-04-20 10:19:00+05:30,56847.95,56853.4,56836.35,56846.4,0
2026-04-20 10:20:00+05:30,56848.95,56863.4,56845.45,56849.9,0
2026-04-20 10:21:00+05:30,56854.9,56856.7,56819.05,56826.6,0
2026-04-20 10:22:00+05:30,56823.2,56862.9,56822.8,56852.5,0
2026-04-20 10:23:00+05:30,56850.95,56861.85,56845.45,56856.8,0
2026-04-20 10:24:00+05:30,56853.5,56887.0,56853.5,56881.6,0
2026-04-20 10:25:00+05:30,56875.1,56878.25,56848.5,56863.95,0
2026-04-20 10:26:00+05:30,56861.9,56891.7,56861.9,56887.7,0
2026-04-20 10:27:00+05:30,56883.45,56887.75,56860.95,56872.9,0
2026-04-20 10:28:00+05:30,56871.9,56907.4,56866.5,56906.85,0
2026-04-20 10:29:00+05:30,56904.8,56915.85,56885.95,56899.8,0
2026-04-20 10:30:00+05:30,56899.5,56941.3,56898.9,56941.3,0
2026-04-20 10:31:00+05:30,56941.9,56962.55,56931.4,56958.2,0
2026-04-20 10:32:00+05:30,56957.4,56971.5,56955.85,56961.55,0
2026-04-20 10:33:00+05:30,56963.35,56972.6,56953.45,56964.25,0
2026-04-20 10:34:00+05:30,56963.15,56975.95,56941.45,56945.45,0
2026-04-20 10:35:00+05:30,56943.7,56986.15,56939.4,56983.85,0
2026-04-20 10:36:00+05:30,56984.7,56997.1,56980.15,56989.1,0
2026-04-20 10:37:00+05:30,56989.75,57023.95,56982.5,57010.9,0
2026-04-20 10:38:00+05:30,57009.3,57014.75,56961.9,56968.65,0
2026-04-20 10:39:00+05:30,56968.05,57000.0,56952.75,56995.45,0
2026-04-20 10:40:00+05:30,56995.1,57045.2,56993.5,57036.15,0
2026-04-20 10:41:00+05:30,57037.95,57040.2,57014.1,57016.95,0
2026-04-20 10:42:00+05:30,57017.8,57021.9,57002.75,57012.25,0
2026-04-20 10:43:00+05:30,57012.9,57024.15,57001.5,57016.0,0
2026-04-20 10:44:00+05:30,57018.8,57035.4,57015.7,57027.85,0
2026-04-20 10:45:00+05:30,57026.45,57031.95,57004.2,57007.15,0
2026-04-20 10:46:00+05:30,57007.5,57008.85,56960.85,56966.05,0
2026-04-20 10:47:00+05:30,56964.3,57000.5,56964.3,56998.45,0
2026-04-20 10:48:00+05:30,57000.3,57013.85,56999.7,57005.55,0
2026-04-20 10:49:00+05:30,57004.05,57010.85,56990.8,57000.45,0
2026-04-20 10:50:00+05:30,56998.3,57003.4,56966.4,56968.2,0
2026-04-20 10:51:00+05:30,56973.0,56978.05,56943.55,56944.1,0
2026-04-20 10:52:00+05:30,56944.05,56985.75,56944.05,56976.35,0
2026-04-20 10:53:00+05:30,56977.15,56986.35,56970.2,56979.55,0
2026-04-20 10:54:00+05:30,56982.9,56999.45,56978.9,56995.0,0
2026-04-20 10:55:00+05:30,56995.05,56998.9,56975.7,56982.85,0
2026-04-20 10:56:00+05:30,56983.45,57000.4,56972.8,56996.6,0
2026-04-20 10:57:00+05:30,56997.4,57023.5,56997.4,57012.55,0
2026-04-20 10:58:00+05:30,57012.1,57030.6,57012.1,57026.55,0
2026-04-20 10:59:00+05:30,57029.15,57037.95,57022.1,57035.85,0
2026-04-20 11:00:00+05:30,57038.15,57040.25,57004.75,57009.7,0
2026-04-20 11:01:00+05:30,57010.6,57029.05,57009.6,57015.7,0
2026-04-20 11:02:00+05:30,57016.3,57034.55,56995.95,57008.35,0
2026-04-20 11:03:00+05:30,57002.55,57022.8,56995.2,57017.0,0
2026-04-20 11:04:00+05:30,57018.2,57036.8,57013.4,57032.75,0
2026-04-20 11:05:00+05:30,57030.15,57038.05,57017.7,57036.9,0
2026-04-20 11:06:00+05:30,57036.1,57055.25,56982.85,56987.9,0
2026-04-20 11:07:00+05:30,56985.95,57000.25,56974.65,56991.85,0
2026-04-20 11:08:00+05:30,56994.55,57004.9,56978.9,56982.55,0
2026-04-20 11:09:00+05:30,56979.15,56982.3,56942.25,56944.85,0
2026-04-20 11:10:00+05:30,56939.55,56945.95,56905.7,56923.5,0
2026-04-20 11:11:00+05:30,56926.6,56946.1,56916.05,56931.35,0
2026-04-20 11:12:00+05:30,56934.0,56959.9,56934.0,56957.2,0
2026-04-20 11:13:00+05:30,56958.25,56973.9,56948.25,56973.9,0
2026-04-20 11:14:00+05:30,56974.7,56978.25,56913.25,56913.25,0
2026-04-20 11:15:00+05:30,56917.55,56957.05,56914.1,56957.05,0
2026-04-20 11:16:00+05:30,56957.2,56982.0,56945.6,56947.6,0
2026-04-20 11:17:00+05:30,56946.7,56958.2,56941.9,56956.15,0
2026-04-20 11:18:00+05:30,56954.55,56966.3,56949.1,56963.1,0
2026-04-20 11:19:00+05:30,56959.95,56962.75,56945.25,56949.5,0
2026-04-20 11:20:00+05:30,56949.8,56967.3,56949.1,56960.7,0
2026-04-20 11:21:00+05:30,56961.55,56984.9,56958.9,56982.9,0
2026-04-20 11:22:00+05:30,56985.3,56990.75,56963.85,56972.25,0
2026-04-20 11:23:00+05:30,56972.25,56997.8,56972.0,56995.55,0
2026-04-20 11:24:00+05:30,56998.4,57036.0,56995.55,57030.5,0
2026-04-20 11:25:00+05:30,57029.75,57042.65,57025.25,57041.35,0
2026-04-20 11:26:00+05:30,57040.6,57051.75,57033.05,57045.05,0
2026-04-20 11:27:00+05:30,57045.35,57046.0,57020.35,57040.3,0
2026-04-20 11:28:00+05:30,57041.1,57061.9,57040.25,57061.9,0
2026-04-20 11:29:00+05:30,57059.6,57085.1,57057.6,57067.65,0
2026-04-20 11:30:00+05:30,57064.5,57080.15,57064.45,57074.95,0
2026-04-20 11:31:00+05:30,57077.4,57080.35,57036.3,57040.4,0
2026-04-20 11:32:00+05:30,57039.5,57046.35,57029.85,57041.6,0
2026-04-20 11:33:00+05:30,57043.05,57048.35,57032.15,57037.15,0
2026-04-20 11:34:00+05:30,57039.9,57045.5,57026.55,57030.95,0
2026-04-20 11:35:00+05:30,57032.05,57040.7,57011.75,57030.9,0
2026-04-20 11:36:00+05:30,57033.95,57046.25,57018.0,57025.1,0
2026-04-20 11:37:00+05:30,57023.95,57036.3,57012.5,57015.1,0
2026-04-20 11:38:00+05:30,57015.7,57021.45,56989.2,57021.15,0
2026-04-20 11:39:00+05:30,57020.65,57037.5,57020.65,57033.15,0
2026-04-20 11:40:00+05:30,57031.9,57043.7,57029.7,57043.25,0
2026-04-20 11:41:00+05:30,57041.55,57045.0,57016.75,57022.65,0
2026-04-20 11:42:00+05:30,57021.6,57033.95,57018.05,57033.95,0
2026-04-20 11:43:00+05:30,57033.05,57040.15,57026.25,57032.35,0
2026-04-20 11:44:00+05:30,57029.15,57041.05,57005.75,57013.35,0
2026-04-20 11:45:00+05:30,57015.0,57024.1,57012.75,57024.1,0
2026-04-20 11:46:00+05:30,57023.15,57035.6,57021.45,57026.4,0
2026-04-20 11:47:00+05:30,57027.2,57031.2,57015.15,57028.9,0
2026-04-20 11:48:00+05:30,57028.9,57029.0,56966.85,56972.35,0
2026-04-20 11:49:00+05:30,56978.7,56988.3,56971.6,56981.7,0
2026-04-20 11:50:00+05:30,56981.0,56983.0,56969.05,56973.05,0
2026-04-20 11:51:00+05:30,56972.35,56978.1,56951.7,56956.9,0
2026-04-20 11:52:00+05:30,56956.25,56974.05,56952.65,56966.5,0
2026-04-20 11:53:00+05:30,56971.45,56974.75,56960.75,56973.6,0
2026-04-20 11:54:00+05:30,56973.15,56988.45,56972.8,56985.8,0
2026-04-20 11:55:00+05:30,56983.7,56993.15,56977.5,56980.05,0
2026-04-20 11:56:00+05:30,56978.85,56989.15,56975.55,56983.35,0
2026-04-20 11:57:00+05:30,56983.9,56991.5,56981.65,56987.7,0
2026-04-20 11:58:00+05:30,56987.05,56992.4,56974.9,56991.85,0
2026-04-20 11:59:00+05:30,56991.45,56997.0,56978.25,56996.65,0
2026-04-20 12:00:00+05:30,56996.4,57014.25,56996.35,57012.3,0
2026-04-20 12:01:00+05:30,57009.8,57018.2,57006.85,57009.4,0
2026-04-20 12:02:00+05:30,57008.8,57008.8,56993.45,56998.6,0
2026-04-20 12:03:00+05:30,56999.4,57006.4,56982.15,56983.35,0
2026-04-20 12:04:00+05:30,56982.65,56986.7,56971.7,56976.55,0
2026-04-20 12:05:00+05:30,56974.4,56978.75,56943.95,56947.2,0
2026-04-20 12:06:00+05:30,56947.65,56955.45,56936.25,56949.6,0
2026-04-20 12:07:00+05:30,56946.65,56962.15,56946.65,56951.6,0
2026-04-20 12:08:00+05:30,56947.85,56970.65,56947.05,56970.65,0
2026-04-20 12:09:00+05:30,56969.2,56973.3,56935.5,56940.4,0
2026-04-20 12:10:00+05:30,56939.7,56941.5,56910.45,56915.35,0
2026-04-20 12:11:00+05:30,56910.4,56930.45,56908.55,56925.2,0
2026-04-20 12:12:00+05:30,56926.55,56928.1,56912.35,56921.6,0
2026-04-20 12:13:00+05:30,56919.6,56921.6,56876.1,56879.0,0
2026-04-20 12:14:00+05:30,56880.4,56882.7,56849.2,56868.1,0
2026-04-20 12:15:00+05:30,56868.15,56873.0,56860.9,56864.5,0
2026-04-20 12:16:00+05:30,56865.05,56875.6,56828.95,56833.55,0
2026-04-20 12:17:00+05:30,56831.95,56840.4,56823.1,56832.1,0
2026-04-20 12:18:00+05:30,56835.8,56861.3,56832.75,56857.9,0
2026-04-20 12:19:00+05:30,56857.15,56860.2,56837.95,56851.65,0
2026-04-20 12:20:00+05:30,56850.55,56864.5,56850.5,56862.7,0
2026-04-20 12:21:00+05:30,56861.7,56878.45,56861.65,56872.5,0
2026-04-20 12:22:00+05:30,56872.05,56922.5,56872.05,56918.1,0
2026-04-20 12:23:00+05:30,56920.05,56924.1,56905.9,56914.0,0
2026-04-20 12:24:00+05:30,56912.9,56932.7,56912.9,56932.7,0
2026-04-20 12:25:00+05:30,56934.15,56937.1,56926.55,56936.9,0
2026-04-20 12:26:00+05:30,56933.5,56967.05,56933.35,56960.85,0
2026-04-20 12:27:00+05:30,56964.4,56977.3,56964.15,56977.3,0
2026-04-20 12:28:00+05:30,56976.05,56986.8,56965.85,56968.5,0
2026-04-20 12:29:00+05:30,56967.2,56990.05,56965.9,56982.15,0
2026-04-20 12:30:00+05:30,56986.45,56996.7,56972.9,56973.5,0
2026-04-20 12:31:00+05:30,56970.35,56974.6,56941.6,56948.1,0
2026-04-20 12:32:00+05:30,56949.45,56958.75,56945.2,56957.6,0
2026-04-20 12:33:00+05:30,56958.75,56976.7,56958.75,56974.7,0
2026-04-20 12:34:00+05:30,56975.55,56984.3,56973.6,56977.05,0
2026-04-20 12:35:00+05:30,56976.5,56987.6,56964.9,56965.6,0
2026-04-20 12:36:00+05:30,56959.1,56968.8,56947.35,56965.55,0
2026-04-20 12:37:00+05:30,56964.35,56965.8,56951.6,56951.6,0
2026-04-20 12:38:00+05:30,56952.5,56976.7,56946.25,56971.25,0
2026-04-20 12:39:00+05:30,56972.85,56979.25,56966.3,56975.8,0
2026-04-20 12:40:00+05:30,56976.55,56981.05,56964.2,56973.05,0
2026-04-20 12:41:00+05:30,56972.7,56987.0,56969.85,56984.0,0
2026-04-20 12:42:00+05:30,56981.75,56996.8,56977.85,56979.8,0
2026-04-20 12:43:00+05:30,56981.0,56982.85,56957.5,56960.15,0
2026-04-20 12:44:00+05:30,56963.2,56963.2,56944.15,56952.5,0
2026-04-20 12:45:00+05:30,56953.35,56955.8,56941.35,56952.8,0
2026-04-20 12:46:00+05:30,56952.05,56966.05,56949.0,56964.15,0
2026-04-20 12:47:00+05:30,56961.8,56976.15,56958.55,56972.7,0
2026-04-20 12:48:00+05:30,56971.55,56983.75,56967.0,56981.9,0
2026-04-20 12:49:00+05:30,56978.15,56980.95,56964.4,56968.3,0
2026-04-20 12:50:00+05:30,56968.9,56987.8,56968.45,56973.85,0
2026-04-20 12:51:00+05:30,56974.5,56981.65,56969.15,56976.55,0
2026-04-20 12:52:00+05:30,56976.4,57001.0,56976.4,56996.55,0
2026-04-20 12:53:00+05:30,56997.6,57004.25,56990.8,57000.75,0
2026-04-20 12:54:00+05:30,57000.15,57011.0,56986.45,56988.6,0
2026-04-20 12:55:00+05:30,56990.75,56998.55,56988.3,56992.55,0
2026-04-20 12:56:00+05:30,56990.95,56997.7,56964.9,56966.3,0
2026-04-20 12:57:00+05:30,56972.3,56988.4,56966.2,56978.0,0
2026-04-20 12:58:00+05:30,56976.95,56982.1,56949.15,56957.3,0
2026-04-20 12:59:00+05:30,56956.85,56963.9,56953.0,56960.7,0
2026-04-20 13:00:00+05:30,56957.6,56963.85,56819.65,56901.0,0
2026-04-20 13:01:00+05:30,56904.95,56920.95,56882.35,56890.8,0
2026-04-20 13:02:00+05:30,56890.1,56907.15,56887.85,56896.7,0
2026-04-20 13:03:00+05:30,56894.1,56909.75,56893.4,56897.05,0
2026-04-20 13:04:00+05:30,56896.05,56903.65,56889.7,56896.6,0
2026-04-20 13:05:00+05:30,56897.1,56901.95,56880.95,56894.6,0
2026-04-20 13:06:00+05:30,56893.2,56894.35,56849.9,56850.0,0
2026-04-20 13:07:00+05:30,56853.15,56855.35,56821.75,56838.8,0
2026-04-20 13:08:00+05:30,56838.65,56844.45,56817.05,56823.65,0
2026-04-20 13:09:00+05:30,56820.55,56830.05,56791.25,56791.35,0
2026-04-20 13:10:00+05:30,56781.45,56781.45,56736.55,56739.8,0
2026-04-20 13:11:00+05:30,56737.05,56739.15,56692.4,56721.6,0
2026-04-20 13:12:00+05:30,56723.35,56778.55,56720.45,56777.2,0
2026-04-20 13:13:00+05:30,56769.7,56778.9,56762.9,56778.0,0
2026-04-20 13:14:00+05:30,56778.2,56780.15,56746.05,56749.2,0
2026-04-20 13:15:00+05:30,56750.25,56750.75,56707.6,56715.05,0
2026-04-20 13:16:00+05:30,56714.45,56766.0,56688.35,56766.0,0
2026-04-20 13:17:00+05:30,56763.6,56774.65,56745.8,56770.65,0
2026-04-20 13:18:00+05:30,56768.25,56773.75,56734.6,56734.6,0
2026-04-20 13:19:00+05:30,56743.5,56744.35,56717.85,56734.5,0
2026-04-20 13:20:00+05:30,56734.0,56740.3,56713.65,56725.0,0
2026-04-20 13:21:00+05:30,56724.0,56727.5,56676.1,56679.7,0
2026-04-20 13:22:00+05:30,56684.25,56684.6,56627.05,56640.4,0
2026-04-20 13:23:00+05:30,56644.95,56647.4,56608.95,56609.4,0
2026-04-20 13:24:00+05:30,56610.55,56647.85,56586.55,56616.85,0
2026-04-20 13:25:00+05:30,56614.85,56615.8,56539.0,56550.5,0
2026-04-20 13:26:00+05:30,56548.7,56549.1,56505.75,56530.9,0
2026-04-20 13:27:00+05:30,56529.95,56530.65,56507.7,56521.95,0
2026-04-20 13:28:00+05:30,56521.8,56550.9,56518.25,56550.4,0
2026-04-20 13:29:00+05:30,56549.95,56602.8,56547.4,56602.8,0
2026-04-20 13:30:00+05:30,56607.35,56639.6,56599.35,56624.5,0
2026-04-20 13:31:00+05:30,56627.45,56628.0,56590.55,56595.2,0
2026-04-20 13:32:00+05:30,56597.6,56599.6,56575.55,56591.25,0
2026-04-20 13:33:00+05:30,56594.75,56650.6,56590.2,56642.3,0
2026-04-20 13:34:00+05:30,56641.75,56654.85,56636.6,56643.75,0
2026-04-20 13:35:00+05:30,56643.15,56645.8,56613.35,56627.5,0
2026-04-20 13:36:00+05:30,56630.85,56633.55,56574.3,56576.75,0
2026-04-20 13:37:00+05:30,56576.15,56597.1,56569.1,56580.9,0
2026-04-20 13:38:00+05:30,56578.4,56601.25,56562.55,56589.85,0
2026-04-20 13:39:00+05:30,56586.95,56589.0,56567.6,56578.0,0
2026-04-20 13:40:00+05:30,56580.4,56609.15,56562.55,56608.6,0
2026-04-20 13:41:00+05:30,56607.5,56634.1,56606.1,56634.1,0
2026-04-20 13:42:00+05:30,56634.45,56652.2,56626.9,56652.2,0
2026-04-20 13:43:00+05:30,56649.4,56681.7,56645.4,56672.0,0
2026-04-20 13:44:00+05:30,56670.15,56682.3,56654.8,56654.8,0
2026-04-20 13:45:00+05:30,56656.7,56659.65,56643.35,56653.4,0
2026-04-20 13:46:00+05:30,56651.15,56652.7,56616.0,56627.35,0
2026-04-20 13:47:00+05:30,56625.2,56657.3,56625.2,56655.85,0
2026-04-20 13:48:00+05:30,56657.25,56661.9,56643.85,56656.5,0
2026-04-20 13:49:00+05:30,56654.85,56656.0,56617.45,56620.65,0
2026-04-20 13:50:00+05:30,56622.05,56628.75,56608.4,56627.2,0
2026-04-20 13:51:00+05:30,56628.25,56635.05,56609.05,56630.65,0
2026-04-20 13:52:00+05:30,56624.15,56636.1,56610.55,56628.7,0
2026-04-20 13:53:00+05:30,56630.85,56653.1,56627.55,56653.0,0
2026-04-20 13:54:00+05:30,56650.2,56674.25,56649.9,56673.55,0
2026-04-20 13:55:00+05:30,56671.6,56674.2,56633.25,56635.7,0
2026-04-20 13:56:00+05:30,56633.35,56644.85,56630.8,56636.95,0
2026-04-20 13:57:00+05:30,56636.75,56658.65,56622.85,56653.5,0
2026-04-20 13:58:00+05:30,56657.05,56664.05,56647.45,56658.1,0
2026-04-20 13:59:00+05:30,56657.25,56673.9,56655.55,56668.5,0
2026-04-20 14:00:00+05:30,56668.0,56671.6,56633.3,56633.3,0
2026-04-20 14:01:00+05:30,56624.85,56631.35,56614.4,56630.8,0
2026-04-20 14:02:00+05:30,56630.65,56637.25,56605.05,56627.8,0
2026-04-20 14:03:00+05:30,56630.1,56644.4,56629.3,56639.85,0
2026-04-20 14:04:00+05:30,56639.05,56656.75,56632.6,56651.75,0
2026-04-20 14:05:00+05:30,56650.1,56655.2,56620.05,56635.7,0
2026-04-20 14:06:00+05:30,56632.75,56636.1,56614.25,56617.25,0
2026-04-20 14:07:00+05:30,56617.35,56630.25,56608.05,56620.75,0
2026-04-20 14:08:00+05:30,56617.45,56622.4,56592.25,56595.25,0
2026-04-20 14:09:00+05:30,56591.3,56617.9,56589.85,56613.1,0
2026-04-20 14:10:00+05:30,56612.9,56638.25,56612.9,56637.3,0
2026-04-20 14:11:00+05:30,56636.95,56654.6,56623.95,56640.25,0
2026-04-20 14:12:00+05:30,56640.3,56653.0,56633.5,56635.4,0
2026-04-20 14:13:00+05:30,56636.5,56658.55,56625.65,56654.65,0
2026-04-20 14:14:00+05:30,56653.9,56657.85,56643.55,56649.35,0
2026-04-20 14:15:00+05:30,56649.85,56657.4,56645.6,56656.95,0
2026-04-20 14:16:00+05:30,56656.55,56664.6,56644.7,56664.4,0
2026-04-20 14:17:00+05:30,56665.3,56671.45,56660.3,56664.75,0
2026-04-20 14:18:00+05:30,56663.75,56672.5,56649.05,56656.05,0
2026-04-20 14:19:00+05:30,56654.8,56662.6,56643.1,56651.9,0
2026-04-20 14:20:00+05:30,56650.25,56660.0,56645.45,56660.0,0
2026-04-20 14:21:00+05:30,56657.6,56671.45,56657.6,56664.95,0
2026-04-20 14:22:00+05:30,56668.05,56669.8,56652.35,56657.1,0
2026-04-20 14:23:00+05:30,56660.7,56673.45,56655.3,56673.45,0
2026-04-20 14:24:00+05:30,56674.45,56732.05,56673.8,56718.45,0
2026-04-20 14:25:00+05:30,56719.6,56748.95,56717.3,56747.0,0
2026-04-20 14:26:00+05:30,56745.9,56748.8,56712.15,56721.5,0
2026-04-20 14:27:00+05:30,56724.6,56743.5,56718.0,56735.6,0
2026-04-20 14:28:00+05:30,56734.3,56763.5,56732.4,56763.5,0
